6.1900,1108.0000,282.0000,296.0000,7.0000,0.0000,0.0000,0.0000,0.0000,784.0000,196.0000,217.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.7239,647.9368,3.1879,8.4971,6.1204,0.2222,2bt9
10.0000,4603.0000,1192.0000,1747.0000,0.0000,608.0000,150.0000,234.0000,0.0000,1407.0000,343.0000,506.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,46.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.5634,2051.6858,4.9309,65.4640,5.5933,0.0690,1bxo
6.7000,227.0000,62.0000,64.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1058.0000,306.0000,294.0000,12.0000,0.0000,0.0000,0.0000,0.0000,205.0000,61.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,34.3799,509.0671,4.3211,0.0000,6.7039,0.5000,1nki
8.3700,6112.0000,1706.0000,1865.0000,3.0000,1034.0000,288.0000,302.0000,0.0000,886.0000,248.0000,279.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.6965,2382.5115,6.0923,67.6272,4.4664,0.0625,2nmz
4.0600,2395.0000,704.0000,822.0000,0.0000,386.0000,107.0000,128.0000,0.0000,1487.0000,438.0000,517.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.9405,1339.1002,8.8000,0.0000,13.4969,0.1176,8a3h
7.5500,1533.0000,519.0000,540.0000,0.0000,185.0000,65.0000,64.0000,0.0000,890.0000,289.0000,297.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.4272,898.2174,4.6639,5.9991,8.1409,0.2000,1v0l
6.4300,2338.0000,774.0000,637.0000,58.0000,1089.0000,359.0000,304.0000,30.0000,2681.0000,844.0000,670.0000,55.0000,0.0000,0.0000,0.0000,0.0000,610.0000,190.0000,155.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0591,2068.9155,5.1533,0.0000,5.2934,0.0500,2bzz
7.1000,1582.0000,557.0000,413.0000,0.0000,305.0000,102.0000,78.0000,1.0000,526.0000,180.0000,143.0000,2.0000,142.0000,43.0000,32.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.6475,1009.8528,7.5488,12.0583,3.2382,0.1053,2fou
6.9600,4674.0000,1091.0000,1738.0000,0.0000,852.0000,195.0000,306.0000,0.0000,1031.0000,229.0000,371.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.0000,39.0000,65.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.6963,2001.1245,5.0632,53.9354,5.1058,0.0426,1gvw
7.2200,6031.0000,1414.0000,2251.0000,0.0000,1334.0000,315.0000,493.0000,0.0000,1388.0000,314.0000,510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0350,2610.6467,4.0660,67.6450,8.5408,0.0323,1gvx
6.8500,2587.0000,771.0000,700.0000,21.0000,347.0000,114.0000,94.0000,4.0000,1269.0000,378.0000,372.0000,8.0000,0.0000,0.0000,0.0000,0.0000,129.0000,40.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.0836,1467.8964,5.5071,34.6415,9.7348,0.0444,1lkk
5.0000,3276.0000,945.0000,950.0000,52.0000,581.0000,181.0000,170.0000,11.0000,647.0000,210.0000,202.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.7246,1408.5873,4.2059,46.6756,3.6868,0.0299,1oai
3.2200,706.0000,223.0000,336.0000,2.0000,0.0000,0.0000,0.0000,0.0000,637.0000,191.0000,298.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.3431,649.9209,5.2190,0.0000,9.5398,0.2000,2bv4
6.6000,1777.0000,464.0000,564.0000,47.0000,1247.0000,345.0000,384.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,388.0000,101.0000,116.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.5204,1156.0596,5.7411,38.4565,4.5685,0.2222,2gg2
13.0000,2054.0000,539.0000,591.0000,0.0000,438.0000,106.0000,120.0000,0.0000,542.0000,139.0000,158.0000,0.0000,232.0000,56.0000,69.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.7561,1172.0026,3.6443,31.9649,6.2835,0.1667,2gh7
10.5900,4876.0000,1368.0000,1453.0000,7.0000,387.0000,113.0000,121.0000,0.0000,1488.0000,408.0000,441.0000,2.0000,191.0000,51.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.7729,2074.9419,4.2293,50.7249,4.7639,0.0625,3djk
6.4000,1737.0000,491.0000,411.0000,0.0000,240.0000,68.0000,62.0000,0.0000,742.0000,196.0000,174.0000,0.0000,238.0000,67.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.7335,784.2443,2.4485,27.0236,1.7389,0.1818,2nno
3.6100,2385.0000,578.0000,641.0000,28.0000,313.0000,71.0000,82.0000,4.0000,616.0000,149.0000,163.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.9118,1104.2114,2.7688,41.6667,1.5215,0.2000,3sk2
9.8200,4651.0000,1301.0000,1362.0000,4.0000,570.0000,168.0000,176.0000,0.0000,1170.0000,325.0000,344.0000,0.0000,186.0000,51.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.0667,2013.6781,3.7110,53.3070,4.8735,0.0667,3nu3
9.7400,6025.0000,1703.0000,1770.0000,9.0000,820.0000,228.0000,244.0000,2.0000,1749.0000,489.0000,521.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.0266,2560.9905,6.6565,88.9759,7.2409,0.0426,1nh0
5.1000,1536.0000,527.0000,536.0000,0.0000,163.0000,54.0000,60.0000,0.0000,1092.0000,353.0000,370.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.0523,969.7733,5.0770,0.0000,7.3606,0.1818,1v0k
6.0500,1859.0000,511.0000,440.0000,0.0000,394.0000,105.0000,91.0000,0.0000,627.0000,161.0000,146.0000,0.0000,237.0000,68.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.8364,829.7793,2.5339,25.2987,1.7035,0.1667,2nns
4.8000,2056.0000,561.0000,661.0000,15.0000,430.0000,117.0000,139.0000,4.0000,424.0000,112.0000,139.0000,4.0000,189.0000,47.0000,63.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.8107,989.0460,9.5298,16.5764,11.0372,0.1333,1qxy
6.2800,2501.0000,717.0000,836.0000,0.0000,215.0000,63.0000,73.0000,0.0000,1948.0000,564.0000,654.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.5979,1421.7815,8.4526,0.0000,14.2981,0.0800,1w3l
5.0200,1250.0000,328.0000,378.0000,3.0000,829.0000,221.0000,252.0000,6.0000,198.0000,50.0000,59.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.2856,712.4688,4.8194,8.8744,5.0883,0.6667,1fsg
6.9500,3591.0000,833.0000,861.0000,24.0000,1167.0000,234.0000,257.0000,11.0000,341.0000,91.0000,85.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.9987,1338.9316,2.8352,43.3072,2.6103,0.1667,1kmv
5.1000,1544.0000,517.0000,544.0000,0.0000,180.0000,64.0000,64.0000,0.0000,1105.0000,360.0000,370.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.2025,969.1389,5.3709,5.9109,8.2078,0.2000,1od8
5.4600,3637.0000,954.0000,1116.0000,99.0000,554.0000,152.0000,172.0000,14.0000,827.0000,222.0000,246.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.7741,1581.2135,9.2371,50.2208,9.1693,0.0769,2gg9
6.5200,5786.0000,1642.0000,1614.0000,12.0000,1618.0000,471.0000,458.0000,6.0000,1294.0000,370.0000,366.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.0665,2570.0581,5.6163,67.8744,10.1254,0.0299,3bva
8.6600,6131.0000,1708.0000,1852.0000,41.0000,1011.0000,287.0000,292.0000,7.0000,919.0000,244.0000,277.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.7216,2403.4580,4.7013,85.1987,6.1019,0.0625,3d1x
8.2200,6084.0000,1698.0000,1793.0000,6.0000,1010.0000,287.0000,293.0000,1.0000,918.0000,247.0000,272.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.8275,2403.9736,4.7405,85.9605,6.7900,0.0625,3d1y
8.3000,4898.0000,1388.0000,1470.0000,4.0000,561.0000,170.0000,169.0000,0.0000,1322.0000,366.0000,394.0000,0.0000,192.0000,53.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.6288,2088.1367,7.1148,52.5051,6.6366,0.0667,3d20
4.7700,2689.0000,766.0000,752.0000,4.0000,1015.0000,288.0000,278.0000,0.0000,1891.0000,547.0000,547.0000,6.0000,0.0000,0.0000,0.0000,0.0000,151.0000,48.0000,44.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.6243,1444.7809,5.8958,11.4700,10.6790,0.0357,3iqu
5.1000,1544.0000,528.0000,541.0000,0.0000,162.0000,53.0000,61.0000,0.0000,1102.0000,355.0000,371.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.9548,971.2399,4.8344,0.0000,8.0685,0.1818,1v0m
9.7400,5176.0000,1447.0000,1540.0000,6.0000,389.0000,110.0000,119.0000,0.0000,1450.0000,389.0000,432.0000,2.0000,189.0000,49.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.5986,2119.7000,4.2558,53.4267,4.5395,0.0625,3dk1
5.1900,2060.0000,611.0000,713.0000,0.0000,213.0000,63.0000,70.0000,0.0000,1291.0000,376.0000,449.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.3387,1119.8420,6.9156,3.1896,12.0019,0.1250,1ocq
10.3900,5637.0000,1570.0000,1680.0000,4.0000,546.0000,161.0000,168.0000,0.0000,949.0000,267.0000,278.0000,0.0000,175.0000,46.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.5303,2254.4668,4.3119,80.4793,4.2383,0.0769,1kzk
3.9300,3615.0000,1054.0000,1155.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2538.0000,725.0000,822.0000,0.0000,501.0000,151.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.9200,1873.8787,6.9112,0.0000,11.9098,0.0426,1h5v
6.2200,3404.0000,898.0000,1122.0000,15.0000,468.0000,119.0000,150.0000,0.0000,612.0000,159.0000,213.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.8602,1244.8063,16.1317,23.8949,6.8795,0.0870,1kdv
6.3800,3661.0000,974.0000,1199.0000,16.0000,502.0000,128.0000,161.0000,1.0000,668.0000,175.0000,234.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.8949,1353.3607,18.1556,17.9084,7.3293,0.0952,1kdy
8.0500,1855.0000,571.0000,645.0000,33.0000,434.0000,132.0000,149.0000,8.0000,513.0000,156.0000,184.0000,10.0000,159.0000,46.0000,57.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0555,1004.4555,15.2758,0.1709,3.2719,0.2500,1ong
7.5500,1518.0000,514.0000,531.0000,0.0000,185.0000,65.0000,64.0000,0.0000,881.0000,283.0000,296.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.8973,886.7253,4.4285,5.9706,8.0776,0.2000,1v0n
6.2800,5732.0000,1591.0000,1717.0000,7.0000,1636.0000,465.0000,496.0000,3.0000,1282.0000,362.0000,387.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.1476,2582.7229,5.6945,63.8245,10.7012,0.0299,2aog
5.7000,5809.0000,1588.0000,1695.0000,8.0000,1618.0000,451.0000,469.0000,4.0000,1303.0000,357.0000,383.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,156.9205,2589.0833,6.2751,72.2135,10.5320,0.0299,2avm
8.8500,5984.0000,1672.0000,1773.0000,5.0000,815.0000,224.0000,246.0000,0.0000,733.0000,201.0000,225.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.2005,2351.3142,3.6755,81.7574,4.7035,0.0645,2avo
7.5700,6012.0000,1693.0000,1796.0000,2.0000,821.0000,228.0000,252.0000,0.0000,738.0000,202.0000,227.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.6149,2356.4414,4.0666,81.6535,5.4495,0.0645,2avs
4.3200,710.0000,232.0000,326.0000,2.0000,0.0000,0.0000,0.0000,0.0000,564.0000,172.0000,253.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.6426,628.9069,4.8943,2.0000,9.7096,0.2857,2boi
8.8900,4719.0000,1315.0000,1449.0000,3.0000,531.0000,155.0000,161.0000,1.0000,1273.0000,343.0000,387.0000,0.0000,181.0000,49.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.1199,1960.0756,5.1044,46.7861,6.3095,0.0667,2idw
6.5100,1172.0000,395.0000,589.0000,0.0000,127.0000,47.0000,71.0000,0.0000,816.0000,265.0000,406.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.8080,849.0304,5.9242,1.0000,11.7307,0.0909,2jdh
6.5400,1163.0000,393.0000,589.0000,0.0000,127.0000,47.0000,71.0000,0.0000,853.0000,277.0000,420.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.8858,855.1793,5.9093,1.0000,11.9147,0.0833,2jdk
8.3700,5831.0000,1637.0000,1762.0000,3.0000,995.0000,277.0000,288.0000,0.0000,849.0000,237.0000,261.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6883,2276.3875,3.0785,68.0944,4.4637,0.0690,2nmy
7.5200,1993.0000,540.0000,466.0000,0.0000,240.0000,68.0000,63.0000,0.0000,757.0000,199.0000,178.0000,0.0000,239.0000,67.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.9594,855.5157,2.5672,31.7693,1.7502,0.1250,2nnv
